MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,__target__
6.083,46.0,,1.003875968992248,500.0,1.937984496124031,34.15,-118.41,4.24
3.6823,,,0.990625,629.0,1.965625,34.14,-118.36,2.952
3.5714,,3.105598866052445,1.1055988660524452,2138.0,1.5152374202693126,,-118.37,1.979
3.7986,21.0,4.26873857404022,1.0612431444241317,1914.0,1.7495429616087752,34.14,-118.37,
7.7112,42.0,5.59375,1.0044642857142858,492.0,2.1964285714285716,,-118.38,
,19.0,5.2875,1.0770833333333334,2021.0,,34.14,-118.39,3.092
3.1146,36.0,4.091047040971168,1.0819423368740515,,,34.15,-118.39,
,39.0,5.7913669064748206,1.0,511.0,1.8381294964028776,,-118.35,3.859
,41.0,5.105015673981192,1.0642633228840126,1237.0,1.938871473354232,34.12,-118.34,
8.0499,36.0,,,2216.0,,,,4.956
3.5096,23.0,,1.0711297071129706,774.0,1.6192468619246863,34.14,-118.37,
,28.0,6.970731707317073,1.0195121951219512,1498.0,2.435772357723577,,,5.00001
6.5533,34.0,,,1572.0,,34.14,,5.00001
6.0876,40.0,5.504201680672269,0.9915966386554622,666.0,1.865546218487395,34.14,,4.838
10.5575,32.0,,1.0275555555555556,2712.0,2.4106666666666667,34.13,-118.4,5.00001
6.0678,,6.420454545454546,1.0643939393939394,,2.253787878787879,34.14,-118.4,
,45.0,,1.0113636363636365,,2.125,,-118.4,3.607
,33.0,5.984615384615385,1.1,258.0,1.9846153846153847,34.14,-118.41,
4.0439,27.0,4.9875,,1417.0,1.77125,34.14,-118.42,
,,7.422480620155039,,,2.503875968992248,,,
5.5291,52.0,,1.049095607235142,1203.0,3.108527131782946,34.14,-118.22,2.746
3.7404,52.0,5.807531380753138,1.1338912133891212,,,34.14,-118.22,2.477
5.5524,,6.129032258064516,,,2.970967741935484,,-118.2,2.939
3.6058,,5.234649122807017,1.0701754385964912,,2.5899122807017543,34.14,-118.19,
5.2962,38.0,6.148148148148148,1.0101010101010102,,2.67003367003367,34.14,-118.19,2.915
2.3958,39.0,,0.978021978021978,182.0,2.0,34.14,-118.23,
5.5456,50.0,5.678571428571429,1.0993788819875776,1725.0,2.6785714285714284,34.14,-118.22,
5.7794,,5.4935543278084715,0.9686924493554327,,2.972375690607735,34.13,-118.22,
4.0909,,5.358974358974359,,1219.0,,34.14,,2.042
3.2222,44.0,4.343669250645995,1.0516795865633075,1105.0,2.855297157622739,34.14,-118.21,1.865
2.2267,25.0,,1.0680272108843538,1412.0,2.401360544217687,,-118.21,1.898
3.9375,51.0,5.231805929919138,1.0188679245283019,,2.7277628032345014,34.14,,2.17
4.3359,47.0,5.070281124497992,1.0502008032128514,1514.0,3.040160642570281,,-118.19,2.092
3.925,,,1.055299539170507,1314.0,3.0276497695852536,34.13,-118.19,1.804
3.5349,52.0,4.646118721461187,1.047945205479452,2589.0,5.910958904109589,34.13,-118.2,1.936
3.25,,4.324561403508772,1.0719298245614035,1433.0,,34.13,-118.21,2.142
2.7098,,4.330601092896175,,949.0,2.592896174863388,34.13,-118.22,1.738
,52.0,4.882716049382716,,501.0,,34.13,-118.22,1.781
3.5341,,4.929203539823009,,1311.0,2.900442477876106,34.13,-118.18,
1.9219,52.0,3.8197879858657244,1.098939929328622,904.0,3.1943462897526502,,,1.651
,,5.089171974522293,,1569.0,,,-118.18,1.679
,,4.244628099173553,,1696.0,2.803305785123967,34.12,-118.17,
,29.0,4.030534351145038,1.1251908396946564,1795.0,2.7404580152671754,34.12,-118.18,1.734
3.7813,,4.656551724137931,,1990.0,2.7448275862068967,34.12,-118.17,
3.1287,,4.467576791808874,1.030716723549488,883.0,,34.13,-118.19,1.98
4.2344,52.0,4.1656441717791415,,483.0,2.96319018404908,,-118.19,1.625
2.3071,41.0,4.444253859348199,,2366.0,4.058319039451115,,,
4.0417,44.0,4.322695035460993,1.148936170212766,1036.0,,34.12,-118.19,
2.7012,36.0,,1.0155148095909732,,3.0296191819464036,,-118.19,1.721
4.0052,30.0,4.2377358490566035,1.0364779874213836,2032.0,2.5559748427672955,34.13,-118.2,
3.3438,50.0,5.102787456445993,1.024390243902439,1931.0,3.3641114982578397,34.13,-118.2,1.736
,52.0,3.8916256157635467,1.0492610837438423,,3.600985221674877,34.12,-118.2,
,,4.211920529801325,,1557.0,3.437086092715232,34.12,-118.2,1.62
3.4625,52.0,,1.1214953271028036,1127.0,3.5109034267912773,34.12,-118.21,1.739
3.6845,41.0,,1.0321285140562249,1666.0,,34.12,-118.21,1.758
2.5139,52.0,3.6038781163434903,1.077562326869806,1189.0,3.293628808864266,34.12,-118.21,1.9
4.0625,,,,791.0,4.252688172043011,34.11,-118.2,1.713
2.5211,,3.6847935548841892,1.0755287009063443,,4.182275931520644,34.11,-118.2,1.629
,,3.9604166666666667,1.09375,1856.0,3.8666666666666667,34.11,,1.564
2.8125,44.0,3.845208845208845,,1500.0,3.6855036855036856,34.12,,1.556
2.987,,4.166051660516605,1.0086100861008611,2833.0,,34.12,-118.19,1.769
,40.0,,1.1047619047619048,1032.0,3.276190476190476,34.11,,1.5
2.4932,,,1.1030927835051547,,,34.12,-118.19,1.677
,33.0,5.110738255033557,,,,34.11,-118.18,1.838
2.3984,,3.9127906976744184,1.1569767441860466,1204.0,3.5,34.11,-118.18,1.522
2.286,38.0,3.5962732919254656,0.9596273291925466,1051.0,3.2639751552795033,34.11,-118.19,1.693
3.4227,26.0,,,1155.0,,34.11,,1.438
,42.0,,,1317.0,3.484126984126984,34.1,-118.19,
2.1793,36.0,2.882,1.068,1809.0,,,-118.2,1.857
1.9355,37.0,3.743119266055046,1.1211009174311926,1698.0,3.1155963302752294,34.11,-118.2,1.663
,,3.1324161650902838,1.0292347377472055,4336.0,3.7282889079965607,34.1,-118.2,1.545
,32.0,5.176360225140713,0.9362101313320825,1661.0,3.1163227016885555,34.11,-118.21,2.282
5.2723,,,0.9575757575757575,,2.409090909090909,,,2.183
3.0377,47.0,,1.1491862567811935,3348.0,3.027124773960217,,-118.21,1.868
4.1213,35.0,5.239528795811518,,2785.0,3.6452879581151834,34.1,-118.22,
2.712,38.0,,1.0873362445414847,799.0,3.489082969432314,,-118.23,1.438
,46.0,4.490054249547921,1.061482820976492,,,34.1,-118.23,1.529
,36.0,3.7383177570093458,0.9962616822429906,1234.0,2.3065420560747665,34.1,-118.21,2.417
2.7708,,,1.0785340314136125,1678.0,4.392670157068062,34.09,,1.482
4.0469,33.0,,1.1352941176470588,,,34.1,-118.22,1.966
,41.0,,0.9110576923076923,,3.6923076923076925,34.1,-118.23,
2.5213,,,1.0917225950782998,1941.0,4.342281879194631,34.09,-118.22,
2.48,36.0,3.4804878048780488,1.0121951219512195,,4.475609756097561,34.09,-118.22,1.389
2.8194,,,,,4.098765432098766,34.09,,1.65
,,2.720496894409938,,,4.285714285714286,34.09,-118.23,1.813
,47.0,4.335820895522388,0.8768656716417911,781.0,2.9141791044776117,34.13,-118.23,2.444
,,5.625954198473282,1.2671755725190839,462.0,3.5267175572519083,34.13,-118.23,
4.825,40.0,5.379647749510763,1.1350293542074363,1375.0,2.690802348336595,34.13,,2.058
4.5766,34.0,4.2,1.0275862068965518,407.0,2.806896551724138,34.13,,1.858
4.2891,48.0,4.448979591836735,,835.0,2.8401360544217686,,-118.23,2.148
2.975,37.0,4.314148681055156,1.0215827338129497,1088.0,2.6091127098321345,,-118.23,2.445
,28.0,3.5095541401273884,1.0881104033970277,2670.0,2.8343949044585988,34.12,,1.854
3.5638,35.0,4.701456310679611,,,3.6966019417475726,34.12,-118.21,1.705
,,5.079646017699115,0.9362831858407079,,,,-118.22,2.209
,37.0,,0.9490196078431372,,2.9411764705882355,34.12,-118.22,2.408
2.2843,28.0,3.7892156862745097,,974.0,2.3872549019607843,,-118.23,1.838
3.1806,41.0,,,801.0,,34.12,-118.24,2.042
4.5089,32.0,4.37160751565762,1.0250521920668059,1413.0,2.9498956158663883,34.12,,2.211
,31.0,5.345549738219895,1.0,495.0,2.5916230366492146,34.11,-118.23,2.235
3.3389,,4.650224215246637,1.0885650224215246,,,,-118.23,1.871
2.8889,,3.881818181818182,1.2666666666666666,1584.0,4.8,,-118.25,1.531
2.6111,29.0,3.796078431372549,,3320.0,4.339869281045751,,,1.688
0.8907,34.0,,0.7428571428571429,125.0,,34.12,-118.24,1.542
2.7679,50.0,5.025821596244131,1.0586854460093897,1777.0,4.171361502347418,34.11,-118.24,1.788
,39.0,3.4474474474474475,1.045045045045045,1161.0,3.4864864864864864,,-118.24,1.767
3.133,,4.31023102310231,,2496.0,4.118811881188119,,-118.23,
,45.0,4.347626339969372,,,2.7075038284839206,34.12,-118.26,2.14
3.6667,,4.3399602385685885,,1445.0,2.8727634194831015,34.11,,2.109
2.8667,,4.106813996316759,,1667.0,3.0699815837937385,,,2.178
,43.0,3.6666666666666665,1.0478547854785478,1817.0,,34.11,,2.089
,39.0,4.031339031339031,1.0512820512820513,1467.0,4.17948717948718,,-118.25,1.563
3.1691,42.0,,,1688.0,3.9074074074074074,34.1,,1.413
,,3.125,,,2.475,34.11,,1.7
2.625,,4.152777777777778,,312.0,2.1666666666666665,,-118.25,1.643
3.7184,,,1.0888382687927107,1935.0,,34.1,-118.25,2.773
,52.0,5.1940298507462686,1.2,749.0,,34.11,-118.26,2.707
,29.0,3.658252427184466,1.1757281553398058,2320.0,2.2524271844660193,,,2.045
2.1071,,,,1512.0,3.617224880382775,34.13,-118.27,2.089
2.9392,46.0,,,966.0,2.3221153846153846,34.13,-118.27,2.303
3.0521,36.0,3.769547325102881,1.1090534979423867,934.0,1.9218106995884774,,,2.766
4.4094,39.0,5.127345844504021,1.227882037533512,1378.0,1.8471849865951742,34.11,-118.27,3.526
,,4.0518653321201095,1.0518653321201092,1830.0,1.6651501364877161,34.11,-118.28,
3.1445,45.0,4.840361445783133,0.9969879518072289,633.0,1.9066265060240963,,-118.28,4.383
,50.0,7.074183976261128,0.9258160237388724,,2.4807121661721068,34.12,-118.28,
2.7348,,4.071278825995807,0.9979035639412998,1375.0,2.8825995807127884,,-118.26,
3.8393,52.0,4.721649484536083,1.0721649484536082,1278.0,,34.12,-118.26,2.382
3.575,50.0,4.884892086330935,,1089.0,2.6115107913669067,34.12,-118.27,2.306
,30.0,,0.9827586206896551,1076.0,,34.11,-118.29,5.00001
3.0461,,,1.101644245142003,,1.710014947683109,34.11,-118.29,2.643
2.9417,39.0,,,1165.0,2.1654275092936803,,,2.542
,43.0,,1.0326340326340326,1190.0,,,-118.29,2.655
2.3789,24.0,3.5848690591658583,1.0911736178467508,1685.0,1.6343355965082444,34.11,,2.667
,49.0,7.5,,1113.0,,34.11,-118.29,
3.2333,48.0,5.045296167247387,1.0278745644599303,681.0,,,-118.29,
,,5.1749174917491745,1.113861386138614,1213.0,,,,
,37.0,,1.056563500533618,3895.0,,34.1,-118.3,2.833
8.4389,25.0,7.718446601941747,1.058252427184466,568.0,2.7572815533980584,34.11,-118.3,5.00001
6.9391,52.0,,,,2.721518987341772,34.11,-118.3,
,,,,,2.508532423208191,34.11,-118.31,4.333
8.0073,39.0,7.266791044776119,1.046641791044776,1271.0,2.371268656716418,34.12,,
,40.0,6.816425120772947,1.070048309178744,907.0,,34.13,,4.987
,,4.355044699872286,1.0217113665389528,,1.5555555555555556,34.12,-118.32,3.935
4.0833,,5.1078838174273855,,857.0,1.7780082987551866,,-118.32,4.344
3.2462,,,1.1222910216718267,2404.0,1.8606811145510835,34.11,-118.32,
2.3974,,3.201145311381532,1.1302791696492485,2796.0,2.0014316392269147,34.11,-118.32,4.107
,,,,1939.0,1.9507042253521127,,-118.33,
3.0642,,3.472885032537961,1.0065075921908895,784.0,,34.11,-118.33,3.429
8.2335,37.0,5.098468271334792,0.949671772428884,846.0,1.851203501094092,34.11,-118.33,
4.0833,34.0,,,,2.0454545454545454,34.13,-118.32,
6.0352,23.0,,,769.0,1.961734693877551,,-118.33,
,45.0,5.7926829268292686,1.0170731707317073,,1.8317073170731708,34.13,,5.00001
4.0965,23.0,4.596984924623116,1.4301507537688443,1624.0,1.6321608040201006,34.14,-118.32,
,40.0,4.841129744042365,1.0962047661076788,2034.0,,34.11,-118.34,5.00001
,26.0,4.253475935828877,1.1229946524064172,1720.0,1.839572192513369,34.1,-118.35,
2.976,52.0,,1.0293040293040292,578.0,,34.1,,4.051
3.0179,,4.765217391304348,,423.0,1.8391304347826087,34.1,-118.36,
2.8036,18.0,3.2740088105726874,1.2303964757709251,,1.5841409691629955,,-118.35,2.25
2.6458,,2.989795918367347,1.0591836734693878,1648.0,,34.1,,
,20.0,3.7144790257104194,1.0581867388362651,1161.0,1.5710419485791611,34.1,,4.364
2.325,,3.681899641577061,1.1657706093189963,2103.0,1.8844086021505377,34.1,-118.35,2.5
1.845,24.0,,,2863.0,1.6313390313390312,34.1,-118.35,
4.3571,51.0,2.813813813813814,,527.0,1.5825825825825826,,-118.34,4.688
1.8209,29.0,2.524110671936759,1.1478260869565218,,,,-118.34,
,24.0,2.9702380952380953,,1215.0,1.8080357142857142,34.1,,3.25
,28.0,,,1271.0,,,,2.321
1.51,30.0,2.4884814292430653,,,,34.1,-118.33,1.875
1.3157,43.0,,1.1518544436669,3049.0,,34.1,-118.33,3.333
,40.0,2.4575936883629192,1.064102564102564,4828.0,,34.1,-118.31,
1.7306,28.0,,1.1548387096774193,1463.0,2.359677419354839,,-118.32,4.5
1.9354,,2.7146984470928133,,5899.0,2.1303719754423978,,-118.3,
1.6112,25.0,2.435483870967742,1.063895781637717,,3.017990074441687,34.1,,2.625
,36.0,,,,3.404494382022472,34.1,-118.31,
1.705,,2.5114754098360654,1.137704918032787,918.0,,34.1,-118.31,3.5
1.625,48.0,2.31055900621118,1.0848861283643891,,,34.1,,
,45.0,,,1552.0,,34.1,-118.33,2.375
,43.0,2.5077639751552794,1.139751552795031,,2.267080745341615,,-118.32,
,34.0,2.283471837488458,,,2.451523545706371,,-118.32,
2.1403,30.0,,,,2.4956822107081176,34.09,-118.33,2.0
2.1866,29.0,2.633093525179856,1.0359712230215827,691.0,2.485611510791367,,,2.5
1.625,,,1.0522388059701493,482.0,3.5970149253731343,34.1,,
1.8214,34.0,2.664516129032258,1.0825806451612903,2626.0,,34.09,-118.31,2.111
1.8977,28.0,,1.0075471698113208,891.0,,,-118.31,1.0
1.8576,,,1.0064102564102564,,2.676282051282051,34.09,-118.31,
2.0341,32.0,3.0432432432432432,1.0324324324324323,626.0,3.383783783783784,34.09,-118.32,2.5
2.5556,27.0,,,,2.9642857142857144,34.09,-118.32,1.75
1.7325,36.0,2.6145339652448656,1.0900473933649288,1957.0,,,-118.32,2.219
2.0557,34.0,2.2633996937212864,1.0336906584992342,1976.0,3.0260336906584993,34.09,,
1.5284,31.0,2.7400881057268722,1.0088105726872247,597.0,2.6299559471365637,34.1,-118.32,2.0
,30.0,,1.1543062200956937,2197.0,2.6279904306220097,34.1,-118.32,
2.2311,52.0,2.879120879120879,,756.0,2.769230769230769,34.1,-118.32,2.063
1.7083,,2.8986371379897786,1.1643952299829643,,2.9233390119250426,34.1,-118.3,1.667
,40.0,,0.9934587080948487,3953.0,,,-118.3,2.188
,36.0,,1.1666666666666667,1506.0,,,-118.31,2.167
1.7641,38.0,,1.071512309495897,2717.0,3.1852286049237986,34.1,,2.5
,,2.7222884386174018,1.071513706793802,1964.0,2.34088200238379,34.1,-118.3,2.033
,,2.6601371204701274,,2991.0,2.9294809010773752,,-118.29,1.875
2.2612,36.0,,,,3.4034519956850056,,-118.3,2.304
2.7054,39.0,,,,2.7153284671532845,34.1,-118.29,1.625
2.3317,29.0,3.031123139377537,1.0717185385656292,2254.0,3.0500676589986466,34.09,-118.29,1.725
3.0357,,4.072164948453608,,664.0,,34.09,-118.28,1.75
,43.0,,1.0716612377850163,,3.1612377850162865,,-118.29,2.25
1.9766,28.0,2.6164154103852595,1.085427135678392,1974.0,,34.09,-118.29,1.125
2.0467,,2.4100877192982457,1.094298245614035,,3.773026315789474,34.09,-118.29,1.583
2.0132,35.0,2.6031746031746033,1.1071428571428572,,3.5198412698412698,34.09,-118.29,1.984
1.8056,39.0,2.225165562913907,1.1456953642384107,,3.880794701986755,34.09,,2.625
1.9063,52.0,3.603399433427762,0.9121813031161473,984.0,2.7875354107648724,34.09,-118.29,2.616
2.1927,29.0,,1.0798548094373865,,3.544464609800363,34.09,-118.3,
1.4497,25.0,2.7204176334106727,0.988399071925754,2860.0,3.3178654292343386,34.09,-118.3,2.056
,32.0,3.467716535433071,1.0614173228346457,2178.0,,,-118.3,2.267
2.1524,,,1.2220609579100146,,3.5500725689404935,34.09,-118.31,1.875
2.0,30.0,2.7738825591586327,1.1069237510955303,,3.223488168273444,,-118.31,2.406
1.5195,42.0,2.3997539975399755,,2500.0,,,-118.31,
1.676,44.0,,1.143250688705234,2297.0,3.1639118457300275,34.09,-118.32,2.088
2.0044,30.0,,,2595.0,3.1684981684981683,34.09,,2.125
,,2.8479685452162515,1.073394495412844,2548.0,3.3394495412844036,34.09,-118.32,2.188
,36.0,4.739130434782608,1.3478260869565217,,3.0144927536231885,34.09,,2.0
,36.0,4.417322834645669,1.4173228346456692,340.0,,34.09,-118.33,1.65
1.9911,40.0,3.697416974169742,1.2675276752767528,,2.793357933579336,,-118.33,
,5.0,3.47911227154047,,1733.0,,34.09,,
2.2,,3.605231866825208,1.187871581450654,,2.0107015457788346,34.09,-118.34,2.1
3.1078,50.0,4.110582639714625,1.0154577883472058,1584.0,1.8834720570749108,34.08,-118.34,
3.2946,52.0,3.7145922746781115,,849.0,,34.09,-118.34,
,,,,547.0,3.0730337078651684,34.08,,5.00001
2.8021,,,1.1422594142259415,921.0,1.9267782426778242,34.09,-118.35,2.806
,52.0,4.916666666666667,0.9803921568627451,514.0,,34.08,,3.957
,52.0,5.568,1.0346666666666666,,,34.08,-118.35,
2.5982,42.0,3.652892561983471,1.062809917355372,,,34.09,-118.35,3.158
4.5833,52.0,4.816901408450704,,,2.047887323943662,,-118.35,
3.2824,,4.356984478935699,1.06430155210643,794.0,1.7605321507760532,34.08,-118.36,3.048
3.125,52.0,,,575.0,2.2908366533864544,,-118.32,3.804
3.5083,,4.047835990888383,1.0341685649202734,671.0,1.5284738041002277,34.08,,5.00001
3.2426,50.0,3.8567741935483872,1.0735483870967741,1345.0,,34.08,,
,30.0,,1.0803782505910164,,3.451536643026005,,-118.31,
,,,1.1430555555555555,2189.0,3.040277777777778,,,2.875
2.4196,,,,1250.0,2.380952380952381,,-118.32,3.581
2.7543,23.0,,,1264.0,,,-118.31,2.2
3.37,52.0,3.8282828282828283,1.0235690235690236,754.0,2.538720538720539,34.08,-118.32,
4.1429,,5.460829493087558,1.0898617511520738,1053.0,2.4262672811059907,34.08,-118.32,3.803
1.8771,34.0,,,3326.0,,,-118.3,2.475
,36.0,,1.1177777777777778,1502.0,3.3377777777777777,34.08,-118.3,2.056
2.8971,27.0,,0.9845559845559846,1603.0,,34.08,-118.31,
2.7038,,3.237424547283702,1.0744466800804828,,3.7585513078470827,,-118.31,
,34.0,,1.0705882352941176,557.0,,,-118.29,2.1
1.8495,23.0,2.1724941724941726,1.092074592074592,2795.0,3.257575757575758,34.08,,
1.5685,34.0,2.7942754919499104,1.1645796064400715,1774.0,3.1735241502683365,,,2.25
,32.0,,1.034046692607004,,3.546692607003891,34.08,,2.583
2.4,25.0,3.2228047182175623,1.0786369593709044,,,34.08,,1.739
1.9286,38.0,2.7142857142857144,0.9285714285714286,,,34.08,-118.29,1.375
11.615,34.0,,1.020460358056266,843.0,2.156010230179028,,-118.37,
,,6.174050632911392,,1468.0,,,-118.36,5.00001
4.1717,,4.985333333333333,1.1186666666666667,2701.0,1.8006666666666666,34.11,-118.35,
,35.0,6.364516129032258,1.1209677419354838,1361.0,,34.11,,
,38.0,,1.1033755274261603,870.0,,34.11,-118.38,4.167
,,5.765935214211076,1.0229885057471264,1863.0,,34.11,-118.37,
2.5588,36.0,3.9771812080536915,1.1248322147651006,1129.0,,34.1,,5.00001
,37.0,8.659574468085106,1.425531914893617,100.0,2.127659574468085,34.1,-118.37,
9.3092,39.0,7.234285714285714,1.1161904761904762,975.0,1.8571428571428572,34.1,-118.38,5.00001
,30.0,7.170454545454546,,1776.0,2.018181818181818,,-118.39,
4.3214,41.0,5.84,1.008,,,34.09,-118.39,
2.9643,38.0,3.7400346620450606,,1061.0,1.8388214904679376,34.09,,3.553
,,4.076015727391874,1.001310615989515,1557.0,2.040629095674967,34.08,-118.36,
3.9783,,4.532307692307692,,1258.0,1.9353846153846155,34.08,-118.37,3.741
3.2149,22.0,3.6862745098039214,1.1495098039215685,1224.0,1.5,34.08,-118.37,3.0
2.8942,31.0,3.914368650217707,1.0246734397677795,,1.537010159651669,,-118.37,5.00001
3.3864,45.0,4.824175824175824,1.0615384615384615,1265.0,2.78021978021978,34.08,-118.36,3.979
5.7524,52.0,5.794466403162056,1.0039525691699605,600.0,2.3715415019762847,34.08,-118.37,3.936
6.0338,,5.793427230046948,1.0469483568075117,543.0,2.5492957746478875,34.08,-118.37,
3.6579,48.0,4.557726465364121,,1421.0,,,-118.26,
4.0721,52.0,,,,3.3125,34.1,-118.26,
,,6.174509803921569,1.0176470588235293,1082.0,2.1215686274509804,34.1,-118.27,4.216
5.7778,41.0,,,,1.9292786421499293,34.1,-118.27,
2.978,,4.01747572815534,1.0970873786407767,1859.0,1.8048543689320389,34.11,-118.27,3.068
4.2019,46.0,5.427230046948357,0.9530516431924883,514.0,2.4131455399061035,34.11,,3.521
5.4122,52.0,,1.0481927710843373,,,34.11,-118.28,3.975
4.5781,,,1.1262886597938144,787.0,2.0283505154639174,,-118.28,3.605
4.0602,,4.811287477954145,1.0317460317460319,1227.0,2.164021164021164,34.1,,3.24
,50.0,5.055023923444976,0.9521531100478469,,1.8971291866028708,,-118.27,3.046
3.0958,,,1.0662100456621004,1066.0,2.4337899543378994,34.1,,2.109
2.3421,48.0,3.425531914893617,,633.0,,34.1,-118.28,2.0
,,,1.1055276381909547,,2.5175879396984926,34.1,-118.28,2.173
4.1667,48.0,5.339160839160839,1.0314685314685315,,,,-118.27,3.448
3.9674,52.0,4.542253521126761,1.0746478873239436,1559.0,,,-118.27,2.688
,52.0,3.8073701842546064,1.1105527638190955,1480.0,2.4790619765494135,,-118.28,1.965
,,4.739307535641548,,,2.134419551934827,,,2.523
3.6434,,4.6006006006006,1.0990990990990992,669.0,2.009009009009009,,-118.26,2.788
,,,1.0571065989847717,,,34.09,-118.26,2.414
4.625,52.0,5.3681592039801,1.1044776119402986,,2.18407960199005,34.09,-118.27,2.308
2.9709,44.0,,1.0592334494773519,,2.0708478513356563,34.09,-118.27,2.25
,52.0,3.7846153846153845,1.0615384615384615,994.0,,34.08,-118.26,1.667
2.4375,,3.8457300275482096,0.9917355371900827,,2.9449035812672175,,-118.26,2.033
3.5039,46.0,,0.9920634920634921,,,34.08,,1.875
2.3913,35.0,3.875,,1016.0,3.4324324324324325,,-118.27,1.988
2.0214,36.0,3.01437908496732,1.0627450980392157,2823.0,3.6901960784313728,34.07,,1.705
2.625,,,0.9108910891089109,,3.3316831683168315,,-118.26,
,27.0,,,,,,-118.27,
2.5521,38.0,,1.0113636363636365,2899.0,,,-118.27,1.575
2.7179,46.0,,1.049140049140049,2587.0,3.178132678132678,,-118.27,1.843
,,2.6801075268817205,1.0053763440860215,,2.639784946236559,34.08,,2.0
2.6178,52.0,3.304289544235925,1.0361930294906165,2328.0,,,-118.28,2.031
,43.0,3.942622950819672,1.0368852459016393,658.0,2.69672131147541,,,1.85
1.87,38.0,2.8222222222222224,,1692.0,3.76,,-118.27,
,42.0,3.6772727272727272,1.1863636363636363,1454.0,,34.08,-118.28,
,,3.607883817427386,,938.0,1.946058091286307,34.09,,2.288
2.875,39.0,3.8655256723716382,1.0953545232273838,1934.0,,34.08,-118.28,2.135
,40.0,,1.0647058823529412,1568.0,3.074509803921569,34.08,-118.28,1.691
2.4677,49.0,3.7938553022794848,,2862.0,2.836471754212091,34.09,-118.28,2.192
,35.0,3.0,,1586.0,,,-118.23,1.563
3.1944,40.0,4.43859649122807,1.043859649122807,,,34.07,,1.438
4.9844,52.0,4.541666666666667,,,3.5833333333333335,34.08,-118.24,1.875
4.025,52.0,5.708333333333333,,65.0,,34.08,-118.24,1.375
2.6442,47.0,3.6709401709401708,1.0213675213675213,913.0,3.9017094017094016,34.09,-118.23,1.361
2.6923,,,,1500.0,,,-118.23,1.5
2.6051,45.0,3.9614512471655328,1.0975056689342404,1680.0,3.8095238095238093,34.09,,1.555
3.5603,,4.904306220095694,1.0263157894736843,957.0,,34.09,-118.25,2.1
3.75,,6.117647058823529,1.1764705882352942,,,34.09,-118.25,
2.1108,44.0,,1.1711229946524064,,2.9973262032085564,34.08,,
,,,1.040785498489426,2104.0,3.178247734138973,,,
2.6336,,3.104404567699837,1.0358890701468189,,,34.09,-118.25,
2.935,52.0,4.474820143884892,1.1270983213429258,1211.0,2.904076738609113,34.09,-118.25,1.894
1.7945,,2.6533333333333333,0.9777777777777777,2183.0,,34.08,-118.26,1.667
,45.0,3.903052064631957,,1992.0,3.576301615798923,34.08,,1.678
3.1864,,,,1728.0,,,-118.25,1.898
,,2.8093434343434343,1.0441919191919191,,,,-118.26,1.792
,46.0,3.6126543209876543,1.0848765432098766,2371.0,,34.07,-118.26,1.817
,,4.391534391534392,1.0582010582010581,,,34.07,,2.321
1.9028,47.0,,1.1360294117647058,2033.0,3.7371323529411766,34.07,-118.25,2.179
2.0,,,1.0522875816993464,,4.166666666666667,34.07,-118.25,1.75
,20.0,,,87.0,3.48,,,2.25
,,,0.975609756097561,249.0,3.0365853658536586,34.07,-118.24,1.375
,18.0,3.3413685847589423,1.104199066874028,4332.0,,34.07,-118.25,1.925
2.3942,16.0,,1.0321100917431192,801.0,3.6743119266055047,34.07,-118.25,1.333
1.875,40.0,4.110266159695818,1.0722433460076046,,,34.09,-118.22,1.5
1.8173,31.0,3.0076335877862594,0.8931297709923665,573.0,4.374045801526718,34.08,,1.542
,34.0,3.3976143141153083,1.117296222664016,2105.0,4.184890656063618,34.08,-118.22,
2.3409,38.0,4.718631178707224,1.1330798479087452,1055.0,4.011406844106464,34.08,-118.19,1.155
,49.0,4.024390243902439,0.9420731707317073,,4.283536585365853,34.08,,
1.9937,,3.6866485013623977,,1688.0,,34.07,-118.2,1.396
2.2708,,3.53,1.102,2203.0,4.406,34.07,,1.596
2.2907,,,1.2073578595317727,1347.0,4.505016722408027,34.08,-118.21,
1.9495,26.0,3.2094763092269325,1.0062344139650872,,,34.08,,
2.5343,39.0,,,1668.0,4.412698412698413,34.09,-118.2,1.382
2.2222,41.0,,,1699.0,,34.08,-118.2,1.26
,,,1.0496277915632755,,,34.1,-118.19,2.13
2.6806,52.0,4.806282722513089,1.057591623036649,,4.007853403141361,34.08,-118.21,
1.6118,39.0,3.7304347826086954,1.0231884057971015,1171.0,3.3942028985507244,34.09,-118.21,
2.4632,39.0,3.9923273657289005,1.1381074168797953,1780.0,4.552429667519181,34.09,-118.21,1.442
1.9881,,3.600790513833992,,,3.875494071146245,34.09,-118.21,1.592
2.0133,35.0,3.0200803212851404,0.9578313253012049,,4.134538152610442,,,1.458
,36.0,,,1079.0,4.404081632653061,,-118.22,1.583
2.1333,31.0,3.9306569343065694,1.094890510948905,,4.372262773722627,,-118.21,1.602
2.4135,52.0,,0.9908883826879271,1848.0,4.209567198177677,34.07,,1.672
1.7292,47.0,,1.0323450134770888,1452.0,3.9137466307277626,34.07,-118.21,
2.3859,,3.7352185089974292,1.038560411311054,1486.0,3.8200514138817483,34.07,-118.21,
1.9375,,2.7925696594427243,0.9845201238390093,1312.0,,34.07,-118.21,1.688
