MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,__target__
1.9575,,4.528423772609819,1.058139534883721,2098.0,2.710594315245478,36.79,-119.83,
2.0324,35.0,,1.0208333333333333,633.0,,36.78,-119.81,0.555
3.0,,5.5369127516778525,1.0503355704697988,,2.214765100671141,36.78,-119.81,0.797
,36.0,,,761.0,2.393081761006289,36.78,-119.82,0.692
2.6522,35.0,5.01360544217687,0.9897959183673469,709.0,,36.79,-119.82,0.659
1.6854,18.0,4.756535947712418,1.1756535947712419,3415.0,,36.79,-119.82,
2.9506,35.0,,,954.0,2.087527352297593,,-119.81,0.738
1.9386,,4.384418901660281,,1806.0,2.3065134099616857,36.79,-119.79,0.675
2.03,38.0,,1.1176470588235294,1131.0,2.7720588235294117,36.78,-119.79,0.588
,43.0,6.268421052631579,1.1342105263157896,,2.3,36.78,,
2.4167,,,1.0672853828306264,,2.593967517401392,36.79,-119.81,0.719
5.187,45.0,7.149732620320855,,471.0,,36.79,-119.8,1.538
3.069,35.0,5.317280453257791,,,3.271954674220963,36.81,-119.79,0.696
,34.0,5.104408352668213,1.1438515081206497,,2.8839907192575405,,,
3.32,27.0,,1.0779510022271714,,1.8975501113585747,36.8,,
,33.0,5.751968503937008,,494.0,,,-119.79,1.322
3.2642,34.0,,0.9787234042553191,1141.0,2.427659574468085,36.79,-119.77,
,31.0,4.673866090712743,,,2.0712742980561556,36.78,-119.78,
2.256,,4.404145077720207,1.0958549222797926,909.0,2.354922279792746,36.79,-119.79,0.645
1.5122,19.0,3.948186528497409,1.160621761658031,,2.4870466321243523,36.79,,0.475
2.9301,33.0,,1.0653753026634383,966.0,2.3389830508474576,,-119.78,0.683
,26.0,4.402409638554217,1.008433734939759,,2.3807228915662653,36.79,,
2.1383,,4.997549019607843,1.0866013071895424,2768.0,2.261437908496732,36.78,-119.76,
2.9937,,5.33806146572104,1.0094562647754137,,,36.79,-119.77,0.811
3.3281,32.0,5.067901234567901,,1261.0,2.594650205761317,,-119.76,0.751
2.1573,28.0,4.826013513513513,1.0456081081081081,1614.0,2.7263513513513513,36.79,,0.714
2.293,28.0,,,,2.782303370786517,36.78,-119.75,0.717
,,5.672077922077922,,1781.0,2.8912337662337664,,-119.76,
2.9244,,5.332819722650231,,1507.0,2.3220338983050848,,,0.846
2.8994,34.0,5.295208655332303,0.9629057187017002,1938.0,2.9953632148377127,,-119.78,0.66
2.2094,20.0,4.9384372533543806,1.0623520126282557,2795.0,2.205998421468035,,-119.76,
2.7222,24.0,5.212795549374131,,1827.0,2.541029207232267,36.8,-119.77,0.831
2.4678,,4.91715708465369,1.0869171570846536,5466.0,,36.8,-119.74,0.743
,25.0,,1.0838709677419356,1257.0,,36.8,,0.906
2.197,30.0,5.104938271604938,1.021604938271605,1894.0,,36.8,,0.745
1.2716,19.0,3.4779026217228464,,4638.0,3.4741573033707867,36.81,-119.76,
3.4279,25.0,5.6909090909090905,0.9854545454545455,661.0,2.403636363636364,36.81,,0.847
2.3375,17.0,4.770818995182381,,3056.0,,36.82,-119.76,
3.567,,6.074468085106383,1.070921985815603,663.0,2.351063829787234,,-119.77,0.855
,,5.405172413793103,1.0377155172413792,2133.0,2.2984913793103448,,,
4.2153,18.0,6.11453744493392,1.0881057268722467,1817.0,,,-119.78,
,22.0,6.133479212253829,0.9584245076586433,1234.0,2.700218818380744,36.83,-119.76,0.996
,,,,1360.0,2.937365010799136,36.83,-119.76,1.109
4.7804,19.0,,,1378.0,,36.83,-119.77,
5.0635,16.0,6.573816155988858,0.9888579387186629,,,36.83,-119.77,1.085
4.0196,,6.139767054908486,,1888.0,3.141430948419301,,-119.76,
4.9292,15.0,6.333333333333333,0.9886621315192744,1411.0,3.199546485260771,36.83,,
4.1098,14.0,5.940279542566709,1.0533672172808133,2235.0,2.8398983481575604,,-119.74,1.082
5.3272,3.0,,,2878.0,2.6722376973073354,36.91,-119.77,
5.0941,,6.998985801217039,1.1379310344827587,5226.0,2.650101419878296,36.87,,1.437
,3.0,5.863329583802025,,4432.0,2.4926884139482564,36.85,-119.74,1.408
2.4861,,5.467924528301887,,,2.449056603773585,36.94,-119.7,0.863
,,7.166666666666667,1.0096153846153846,992.0,3.1794871794871793,36.88,,1.652
,,6.983333333333333,1.0958333333333334,786.0,3.275,36.86,-119.69,1.646
4.5398,20.0,,1.1398416886543536,1081.0,2.8522427440633247,,,1.431
5.308,15.0,6.147668393782383,0.9430051813471503,1280.0,3.316062176165803,,-119.67,1.675
2.5904,23.0,,0.9973614775725593,,2.4868073878627968,36.83,,0.714
,,,,1482.0,,36.82,-119.7,
2.7159,32.0,,1.0731707317073171,,3.1910569105691056,36.81,-119.7,0.68
,5.0,,,623.0,1.7209944751381216,36.83,-119.71,1.134
,15.0,6.254587155963303,,1228.0,2.81651376146789,36.83,-119.71,1.09
,,6.210344827586207,0.9431034482758621,1959.0,3.377586206896552,36.83,-119.73,1.388
5.0828,14.0,6.7910750507099396,0.9959432048681541,1584.0,3.212981744421907,36.83,,1.114
2.3381,12.0,3.7879858657243815,1.0035335689045937,1320.0,2.3321554770318023,,-119.71,1.125
1.6618,,,1.1,,2.068,36.81,-119.71,0.697
1.7969,19.0,4.655367231638418,1.03954802259887,557.0,1.573446327683616,,-119.71,0.728
,28.0,,,,2.5242718446601944,,-119.72,0.722
2.7778,19.0,4.616847826086956,0.967391304347826,994.0,2.7010869565217392,36.81,-119.73,0.797
,,,,1054.0,1.6918138041733548,36.82,-119.72,1.125
2.2639,15.0,,,550.0,2.2357723577235773,36.82,-119.72,0.525
3.9943,,5.732044198895028,0.9751381215469613,1040.0,2.8729281767955803,36.83,-119.69,1.002
,,,1.2193548387096773,,3.064516129032258,,-119.69,
,,4.901785714285714,,726.0,3.2410714285714284,36.83,,
3.1814,28.0,5.677811550151976,1.0638297872340425,898.0,2.729483282674772,36.83,,0.789
4.4356,,5.9676470588235295,0.9882352941176471,,2.95,,-119.67,1.113
,4.0,,1.0844155844155845,1024.0,,36.83,-119.67,
,11.0,,1.0147492625368733,,,36.83,,1.2
4.5577,2.0,,1.0994152046783625,,,,-119.67,1.233
4.9432,4.0,6.341708542713568,1.085427135678392,,,36.81,-119.67,
5.0253,13.0,5.951724137931034,0.9494252873563218,1356.0,3.117241379310345,,-119.68,1.062
1.8021,17.0,4.940104166666667,1.1276041666666667,,,36.82,-119.69,0.559
,15.0,,,1687.0,3.3405940594059405,36.82,-119.69,0.936
,16.0,5.838074398249453,0.9934354485776805,,,36.81,-119.68,0.889
,13.0,4.118918918918919,,994.0,2.6864864864864866,,-119.69,0.938
4.4934,,5.772455089820359,,,3.2614770459081837,,,
4.2066,7.0,5.732931726907631,1.0401606425702812,,3.5100401606425704,36.8,,
3.2813,31.0,6.162679425837321,1.0956937799043063,,,36.8,-119.69,
6.011,9.0,7.831223628691983,1.0717299578059072,1632.0,3.4430379746835444,36.8,-119.67,1.631
,13.0,,0.9968152866242038,993.0,3.162420382165605,,-119.69,0.836
,16.0,,0.928082191780822,,3.458904109589041,36.79,,
2.7404,15.0,5.952830188679245,,1207.0,,36.79,,
2.6875,22.0,5.889688249400479,1.1894484412470023,1720.0,4.124700239808154,,,0.606
4.0993,5.0,,,1490.0,,36.79,-119.69,
,,6.146341463414634,,,,,-119.68,1.508
4.9904,15.0,,1.0172910662824208,1258.0,,36.85,,1.573
5.6739,,7.896272285251215,1.0632090761750406,2085.0,3.379254457050243,36.82,-119.64,1.738
4.526,19.0,7.042780748663102,,517.0,2.764705882352941,36.79,-119.63,1.487
,,,1.0016313213703099,,,36.76,-119.63,1.547
,42.0,6.027027027027027,0.9684684684684685,617.0,2.779279279279279,36.7,,
4.5625,,6.202197802197802,1.0527472527472528,1372.0,,,,
5.4895,13.0,7.926356589147287,1.1149870801033592,2473.0,3.195090439276486,,,1.567
4.0227,,,,,,36.77,-119.58,1.265
,18.0,6.757894736842105,1.0157894736842106,,,,-119.59,1.306
4.5938,20.0,5.136792452830188,0.9811320754716981,531.0,,36.74,,1.069
3.6161,,5.640449438202247,,1248.0,2.804494382022472,36.72,-119.57,0.995
,29.0,,0.9849246231155779,1208.0,,36.71,,0.73
2.181,37.0,4.6773255813953485,1.0872093023255813,,3.4098837209302326,36.71,,0.599
2.6458,10.0,4.360526315789474,0.9447368421052632,958.0,2.5210526315789474,36.71,-119.57,0.848
,34.0,5.2195845697329375,1.0504451038575668,899.0,,36.7,,
,40.0,3.7936507936507935,1.034920634920635,1135.0,3.6031746031746033,36.7,,
,31.0,4.815561959654179,1.0720461095100864,1371.0,3.951008645533141,36.7,-119.55,
3.1442,,5.780487804878049,1.0048780487804878,1248.0,3.0439024390243903,36.7,-119.57,0.723
3.7261,7.0,5.717532467532467,1.0032467532467533,,3.1623376623376624,36.7,,
1.9766,42.0,4.586666666666667,0.9555555555555556,812.0,,36.69,-119.58,0.581
,21.0,,1.041871921182266,1519.0,3.7413793103448274,36.69,,0.559
2.2448,,5.084033613445378,1.050420168067227,,4.663865546218488,36.7,-119.54,0.589
1.9076,,3.7895752895752897,,2052.0,3.9613899613899615,36.71,-119.55,0.558
2.1515,6.0,5.440366972477064,1.073394495412844,1135.0,,36.72,,
,21.0,,,1120.0,3.56687898089172,36.71,-119.52,0.693
,19.0,6.182656826568266,,,2.911439114391144,36.69,-119.47,1.601
,,6.171232876712328,,945.0,,36.68,,1.153
,25.0,,1.0297029702970297,904.0,,,-119.43,1.076
2.3618,,5.074866310160428,1.0160427807486632,,3.090909090909091,36.64,-119.39,0.8
3.5074,37.0,5.124137931034483,,977.0,,,-119.4,0.938
2.3359,24.0,4.994082840236686,1.0946745562130178,1564.0,3.084812623274162,,-119.49,0.924
4.2679,14.0,6.392592592592592,1.1185185185185185,315.0,2.3333333333333335,,-119.61,1.518
,16.0,5.815789473684211,1.0997229916897506,,2.96398891966759,,,1.118
3.1736,,5.705304518664047,1.082514734774067,,2.882121807465619,,,1.118
3.9141,,6.946386946386946,1.1538461538461537,1184.0,,36.91,-119.46,
2.0,15.0,6.391156462585034,1.3979591836734695,755.0,2.568027210884354,36.89,-119.33,0.833
4.1838,44.0,,,,2.9130434782608696,37.25,-119.21,0.856
,12.0,6.751497005988024,1.4131736526946108,1006.0,3.0119760479041915,37.13,,0.94
,22.0,,1.65625,773.0,2.6840277777777777,37.09,,1.027
3.875,,50.83783783783784,10.27027027027027,,,37.12,,
3.0729,34.0,26.041095890410958,,171.0,2.3424657534246576,37.11,-119.28,1.446
,,29.074766355140188,6.08411214953271,,2.5794392523364484,37.06,-119.32,
3.7857,19.0,20.2,,,2.3375,36.79,-118.91,0.786
2.6902,17.0,6.035294117647059,,975.0,2.8676470588235294,,-119.24,
2.2202,13.0,,1.130859375,1385.0,2.705078125,,,1.0
2.2278,13.0,,1.2101341281669151,1905.0,,,,0.905
2.6058,26.0,5.789156626506024,1.0210843373493976,,3.4578313253012047,36.62,,0.922
,,4.337962962962963,0.9629629629629629,1834.0,4.24537037037037,,-119.31,
1.7292,33.0,,1.1367781155015197,,4.693009118541034,,,0.52
1.5642,15.0,4.403292181069959,,1070.0,,36.62,-119.32,0.515
1.4481,,3.4057377049180326,,947.0,,36.62,-119.31,0.517
2.4219,19.0,4.97986577181208,0.9932885906040269,,4.348993288590604,36.61,-119.43,0.658
2.2863,5.0,4.106457242582897,1.0610820244328099,2505.0,,36.6,,0.692
2.0417,34.0,5.052631578947368,1.0760233918128654,579.0,3.3859649122807016,36.6,,0.725
2.5,42.0,5.151515151515151,0.8888888888888888,247.0,2.494949494949495,,,0.73
,,5.479674796747967,1.048780487804878,719.0,2.9227642276422765,36.61,-119.46,1.083
3.7917,24.0,5.3580246913580245,0.9547325102880658,693.0,2.8518518518518516,36.61,-119.45,0.905
3.9073,,,,775.0,,36.61,-119.44,
,,4.436893203883495,0.9902912621359223,,,,-119.43,
2.825,,4.784232365145228,,,3.1576763485477177,36.59,-119.44,0.676
1.8975,36.0,5.052863436123348,,,,36.6,-119.45,
1.516,,4.4032786885245905,1.0819672131147542,1331.0,,,-119.44,0.567
3.9844,18.0,6.131004366812227,0.9868995633187773,754.0,3.2925764192139737,36.6,-119.46,1.181
1.6875,,5.570063694267516,1.089171974522293,1171.0,3.729299363057325,36.59,,0.661
2.5234,37.0,4.101167315175097,0.9299610894941635,,,36.58,,0.635
3.7813,18.0,5.357142857142857,1.0526315789473684,753.0,2.830827067669173,,-119.45,
3.825,28.0,6.306930693069307,1.0643564356435644,572.0,2.8316831683168315,36.59,-119.45,0.842
,18.0,5.456422018348624,1.0275229357798166,1638.0,3.756880733944954,,-119.55,0.571
1.4937,20.0,4.570552147239264,0.9754601226993865,,,36.61,-119.54,0.547
,14.0,4.087074829931972,1.0789115646258503,3535.0,4.809523809523809,36.61,,0.569
2.2206,34.0,5.433962264150943,,1018.0,3.841509433962264,36.62,-119.5,0.634
1.9913,21.0,5.542105263157895,1.0789473684210527,,2.281578947368421,36.58,-119.49,
1.8958,33.0,,1.1088709677419355,,4.294354838709677,,-119.52,
1.5625,33.0,,1.0493827160493827,730.0,,36.61,,
1.6094,,4.887323943661972,1.0422535211267605,1056.0,3.7183098591549295,36.66,,0.552
,27.0,4.115,,798.0,3.99,36.64,-119.59,
,,6.072463768115942,1.1594202898550725,1056.0,3.8260869565217392,36.65,-119.53,0.932
1.9676,,5.175895765472313,0.9576547231270358,1102.0,3.58957654723127,,-119.63,0.624
,13.0,,,1652.0,,36.58,,0.624
3.5987,19.0,6.167259786476868,1.0782918149466192,911.0,3.2419928825622777,36.57,-119.59,1.317
2.8287,,,,919.0,,36.58,-119.6,0.731
2.6974,29.0,4.841328413284133,,,2.907749077490775,,-119.61,0.73
4.0197,17.0,5.819338422391858,0.9923664122137404,1330.0,3.3842239185750635,,-119.62,0.88
,10.0,4.934027777777778,1.0763888888888888,1443.0,2.5052083333333335,,,0.927
,42.0,5.3004587155963305,1.0068807339449541,1347.0,3.0894495412844036,36.57,,
1.8333,,4.943444730077121,1.0359897172236503,1205.0,,36.57,-119.6,
1.5833,,,1.0786749482401656,,2.813664596273292,36.57,-119.61,
1.2647,22.0,4.997214484679666,,,3.139275766016713,,,
,36.0,3.967741935483871,,,3.9623655913978495,36.56,,
2.0658,,,1.2061855670103092,363.0,,36.56,,0.925
1.625,34.0,3.972972972972973,1.0332640332640333,,3.920997920997921,36.56,,0.53
1.8878,30.0,,,1467.0,,36.56,-119.62,
3.2917,34.0,6.597444089456869,1.095846645367412,,3.3258785942492013,36.55,-119.53,1.115
4.2045,16.0,7.266129032258065,1.1155913978494623,,2.9731182795698925,36.52,-119.54,1.209
2.2132,46.0,,0.967741935483871,,2.4094292803970223,36.51,,0.766
1.6635,37.0,4.990196078431373,1.0441176470588236,663.0,,36.51,-119.56,0.67
,9.0,,,,2.8012987012987014,,,0.701
,,4.706161137440758,0.9881516587677726,,2.4691943127962084,,-119.55,0.702
3.2019,,5.301158301158301,,1670.0,,36.53,-119.56,0.957
,32.0,,1.0,,3.8161764705882355,36.56,,
,32.0,,1.0579710144927537,868.0,3.1449275362318843,,-119.67,
,30.0,5.925531914893617,,966.0,,36.51,-119.65,
3.3214,35.0,5.561797752808989,1.0786516853932584,,,,-119.59,1.016
2.5921,,6.024221453287197,1.1453287197231834,1466.0,,,,0.942
,,6.667953667953668,1.1158301158301158,802.0,3.0965250965250966,36.44,-119.77,0.75
,,6.078571428571428,,,3.2642857142857142,36.46,,0.792
1.7813,29.0,,,,3.302325581395349,,-119.69,0.579
2.4044,34.0,5.092936802973978,,818.0,3.04089219330855,36.54,-119.87,
,,,1.126530612244898,999.0,4.077551020408163,,-119.79,
2.7321,31.0,,1.1238938053097345,767.0,3.393805309734513,36.51,,0.836
,19.0,6.0368663594470044,1.1105990783410138,702.0,3.2350230414746544,,-119.84,0.782
2.5208,31.0,,1.129251700680272,979.0,,,-119.83,0.6
,34.0,,1.0675675675675675,716.0,,,,0.9
2.0313,,6.060728744939271,1.2469635627530364,,,36.57,-119.97,0.694
,20.0,5.389972144846797,1.011142061281337,,,36.58,,0.746
2.4006,24.0,,1.1725888324873097,1291.0,3.2766497461928936,36.6,-119.81,0.764
2.4474,19.0,5.20042643923241,,1416.0,3.0191897654584223,,-119.86,0.756
1.7176,34.0,4.501915708812261,,,2.6168582375478926,,-119.86,0.584
2.8913,23.0,,,1146.0,,,-119.85,0.609
2.1771,18.0,5.127272727272727,,,3.5090909090909093,36.44,-119.97,0.392
2.1153,18.0,,1.1629213483146068,2030.0,5.702247191011236,36.34,-120.08,1.125
2.3295,17.0,4.095890410958904,1.095890410958904,715.0,,,-120.1,
,12.0,,0.9700272479564033,1708.0,4.653950953678474,36.21,-120.1,0.647
1.4191,,,1.0448598130841122,,,36.19,,0.551
2.4398,11.0,4.20440251572327,1.2955974842767295,1376.0,4.327044025157233,36.29,-120.27,0.875
2.1458,29.0,5.848484848484849,1.1717171717171717,218.0,,,-120.43,1.042
3.0658,36.0,4.943548387096774,1.0,310.0,2.5,36.16,-120.37,0.65
,18.0,5.557603686635945,,622.0,2.866359447004608,,-120.36,
2.7461,17.0,5.4261904761904765,,1200.0,2.857142857142857,36.15,,
,10.0,,1.081135902636917,1335.0,2.707910750507099,36.13,,0.864
4.381,34.0,6.005763688760807,0.9769452449567724,868.0,2.5014409221902016,36.15,-120.37,0.863
,18.0,5.584558823529412,1.088235294117647,,3.110294117647059,,,
1.7075,9.0,4.937153419593345,1.1959334565619224,1484.0,2.743068391866913,36.14,-120.35,
3.0134,29.0,4.669879518072289,1.0457831325301206,1306.0,3.146987951807229,,,
2.25,24.0,6.044871794871795,1.3397435897435896,,3.2948717948717947,36.65,,0.766
2.4937,,5.278026905829597,0.9910313901345291,744.0,3.336322869955157,36.65,-120.25,
2.3026,,,,613.0,,,-120.18,0.906
2.293,,4.593167701863354,,1408.0,,36.61,,
,25.0,4.088785046728972,,931.0,,36.6,,0.583
2.4786,,4.371014492753623,1.0057971014492753,1679.0,,,-120.22,
,,5.0,1.1685393258426966,1180.0,4.419475655430712,36.77,,0.689
2.5,18.0,4.136363636363637,1.0,996.0,5.03030303030303,,-120.67,1.125
,20.0,4.950207468879668,,1274.0,5.286307053941909,,-120.51,0.388
,11.0,4.006172839506172,,2104.0,4.329218106995885,36.78,,0.552
,25.0,3.6958424507658645,1.0831509846827134,1745.0,3.8183807439824946,36.75,-120.38,0.6
,25.0,3.782442748091603,,941.0,3.5916030534351147,36.76,-120.38,0.58
1.4038,,3.8353909465020575,1.0041152263374487,,4.292181069958848,36.76,,
,20.0,,1.1524163568773234,954.0,3.546468401486989,36.87,-120.46,0.63
2.3523,,3.697802197802198,0.9505494505494505,,,36.86,,0.66
2.8182,29.0,,,883.0,3.0659722222222223,36.84,,0.905
,20.0,,1.0162162162162163,1681.0,,,-120.45,0.581
2.4414,21.0,,1.0754716981132075,,,36.86,-120.51,0.719
,42.0,,1.065015479876161,1084.0,3.3560371517027865,36.97,-120.55,
,18.0,,1.1206896551724137,771.0,4.431034482758621,36.84,,0.55
4.125,46.0,,2.2,26.0,,,-119.55,0.675
,36.0,24.5,3.5,28.0,14.0,36.51,-119.54,1.625
2.0192,18.0,4.4268707482993195,0.9795918367346939,1616.0,2.748299319727891,,-122.2,0.637
1.6948,30.0,,1.0775193798449612,,2.4354005167958657,,,0.675
3.0469,20.0,,1.008,337.0,2.696,39.74,-122.16,0.85
,39.0,5.165636588380717,1.0061804697156984,2111.0,2.6093943139678615,39.74,-122.19,0.656
,16.0,5.764227642276423,,1104.0,2.991869918699187,,-122.25,0.722
2.325,32.0,6.344827586206897,,562.0,2.768472906403941,39.78,-122.16,0.696
2.2569,20.0,5.604,1.12,668.0,2.672,39.74,-122.13,0.943
,23.0,5.582491582491582,1.0336700336700337,836.0,2.814814814814815,39.7,-122.18,0.854
1.9375,,,,,2.6989528795811517,,-122.23,0.731
,16.0,6.7105263157894735,1.9210526315789473,85.0,2.236842105263158,39.71,,0.14999
2.3851,21.0,6.6,1.2,510.0,2.914285714285714,39.68,-122.38,0.675
3.6429,33.0,6.253731343283582,1.1492537313432836,,2.8358208955223883,39.65,-122.14,0.875
3.25,,,1.0528455284552845,673.0,,39.55,-122.18,0.816
2.4861,,5.834123222748815,,658.0,3.118483412322275,39.5,-122.53,0.719
,,5.304950495049505,1.0554455445544555,1287.0,,39.53,,
2.3566,22.0,5.4966329966329965,,1647.0,2.772727272727273,39.53,,0.71
,,3.8895705521472395,,1237.0,3.794478527607362,,,1.25
2.1,,,,555.0,2.003610108303249,39.51,-122.22,
,39.0,,1.102974828375286,1181.0,2.7025171624713957,39.52,-122.2,
,37.0,5.561320754716981,0.9740566037735849,,,39.51,-122.2,
,23.0,5.133333333333334,1.0777777777777777,261.0,2.9,39.5,-122.19,0.53
2.5625,,,,1443.0,3.1714285714285713,39.72,-122.04,
,34.0,6.369565217391305,1.062111801242236,958.0,2.9751552795031055,39.6,-122.05,0.953
2.4917,,,1.0913705583756346,,2.598984771573604,39.47,-122.1,0.771
1.832,39.0,5.115151515151515,0.9757575757575757,535.0,,39.45,-121.94,0.705
,20.0,4.711111111111111,1.0464646464646465,,3.7494949494949497,39.74,,0.587
,,2.709016393442623,,,1.6065573770491803,40.8,-124.17,0.6
1.7308,,4.231173380035027,1.0823117338003503,1150.0,2.0140105078809105,,-124.16,
1.7778,52.0,4.450704225352113,0.9753521126760564,591.0,,40.79,-124.16,0.769
1.585,52.0,4.376021798365122,1.1416893732970028,891.0,,40.8,,0.755
,52.0,4.8808777429467085,1.078369905956113,758.0,2.376175548589342,,,
2.2566,52.0,,,975.0,2.2674418604651163,40.79,-124.16,
2.5417,,6.473087818696884,,837.0,,40.78,-124.16,0.854
,39.0,4.91131498470948,1.0091743119266054,,2.235474006116208,40.78,,0.683
,37.0,,1.226923076923077,640.0,2.4615384615384617,40.78,-124.19,0.7
1.745,39.0,,1.0445103857566767,883.0,2.620178041543027,40.79,-124.18,
1.4668,,5.010752688172043,1.114695340501792,788.0,,40.79,,0.646
1.9688,,,0.9937759336099585,1169.0,2.425311203319502,40.79,,
,43.0,5.673417721518987,,932.0,,40.78,,0.82
2.8529,35.0,4.933179723502304,,,2.4262672811059907,,,
2.2227,,,1.0194986072423398,,2.7576601671309193,40.77,-124.17,0.813
2.5536,37.0,4.687096774193549,,,2.796774193548387,,-124.18,0.702
2.5096,33.0,,0.940677966101695,,,,-124.18,
2.1607,34.0,,,950.0,2.996845425867508,40.78,,0.67
,13.0,6.15014164305949,0.9603399433427762,,2.6940509915014164,40.75,-124.17,1.161
2.8056,,4.673684210526316,0.95,992.0,2.610526315789474,40.76,,0.828
2.442,,5.102915951972555,,1367.0,,40.77,-124.19,0.69
1.75,,,,,,,-124.15,0.675
2.5,,4.4869281045751634,,,,,-124.14,0.726
1.755,47.0,,1.0182370820668694,,,40.8,,
,52.0,4.804878048780488,1.06430155210643,,2.0133037694013303,40.8,-124.16,
1.1386,,3.914942528735632,1.1494252873563218,,2.188505747126437,40.8,-124.16,
2.4896,38.0,5.333333333333333,0.9965635738831615,873.0,,40.79,-124.14,
,41.0,6.0945558739255015,1.0257879656160458,911.0,2.6103151862464182,40.78,-124.15,
3.8,,5.659025787965616,0.9914040114613181,791.0,2.2664756446991405,40.78,-124.16,0.818
2.1135,46.0,5.622920517560074,,1206.0,2.229205175600739,,-124.16,0.906
3.0216,37.0,5.539094650205762,1.0041152263374487,1263.0,2.5987654320987654,40.79,-124.15,0.864
3.4219,35.0,5.6157407407407405,0.9791666666666666,,2.2731481481481484,40.78,-124.14,0.928
2.9143,27.0,,1.0595446584938704,1407.0,,40.77,-124.14,0.996
3.375,,5.58203125,,1388.0,2.7109375,,,1.006
3.3984,,5.739130434782608,1.016304347826087,829.0,2.2527173913043477,40.78,-124.15,0.9
,23.0,,1.2114285714285715,,,40.81,-124.11,0.961
,,5.607329842931938,,1056.0,2.764397905759162,,-124.13,0.869
2.2478,31.0,,1.1,1259.0,,40.8,,0.811
2.8833,29.0,5.793911007025761,1.0608899297423888,1130.0,2.6463700234192036,40.79,-124.13,
3.5833,32.0,,1.0375722543352601,855.0,2.4710982658959537,40.79,-124.13,
3.2216,34.0,6.252615844544096,1.0493273542600896,1891.0,2.82660687593423,40.86,,
3.5156,,6.019950124688279,,1005.0,2.506234413965087,40.85,-124.05,
3.9792,,5.855203619909502,0.9841628959276018,1198.0,2.7104072398190047,40.8,-124.02,
,,2.5637450199203187,0.9641434262948207,805.0,1.6035856573705178,40.86,-124.08,1.5
1.1742,,3.4881266490765173,,,2.094986807387863,40.86,-124.09,
1.1576,44.0,3.279620853080569,,398.0,1.886255924170616,40.87,-124.09,0.875
2.2138,47.0,5.3003003003003,0.978978978978979,796.0,,40.87,-124.07,0.992
,29.0,4.023529411764706,1.1035294117647059,990.0,2.3294117647058825,,-124.08,1.011
2.2188,,4.925133689839572,1.0,,2.2459893048128343,,-124.09,1.058
0.7684,31.0,2.5692307692307694,1.0307692307692307,780.0,,40.87,-124.07,
1.725,33.0,,1.1473922902494331,1165.0,2.6417233560090705,40.88,-124.15,
2.0657,,5.105982905982906,0.9880341880341881,1581.0,2.7025641025641027,40.88,-124.1,0.811
,31.0,4.244111349036403,,1052.0,2.252676659528908,40.88,-124.09,0.741
2.4321,26.0,5.100760456273764,1.0551330798479088,1353.0,2.5722433460076046,40.88,-124.09,0.821
2.7321,18.0,5.20258064516129,1.0296774193548388,1948.0,2.5135483870967743,40.9,-124.1,
3.3462,,,1.2151162790697674,544.0,,40.81,-124.23,0.508
2.5667,,4.764840182648402,0.9680365296803652,1603.0,3.6598173515981736,40.88,,
3.0469,25.0,6.386666666666667,,983.0,2.6213333333333333,40.66,-123.74,
,,4.015923566878981,,1381.0,,40.91,-124.08,0.788
2.0644,24.0,5.763285024154589,1.3647342995169083,,2.5555555555555554,41.03,-123.76,
1.0486,,,1.515923566878981,425.0,2.7070063694267517,41.32,,0.367
1.8208,19.0,5.426997245179064,1.18732782369146,,3.212121212121212,41.09,-123.72,0.5
1.4911,19.0,5.495412844036697,1.1743119266055047,1033.0,3.159021406727829,,,0.592
1.8065,,5.984848484848484,1.4090909090909092,,2.5984848484848486,41.3,-123.66,0.627
2.1542,17.0,,,,,,-123.52,0.838
2.0156,29.0,5.25,1.219387755102041,509.0,2.5969387755102042,,-124.08,0.628
2.4708,,5.645328719723183,1.3823529411764706,1384.0,2.394463667820069,41.13,-124.06,1.194
3.0208,32.0,,1.0858585858585859,421.0,,41.06,-124.14,1.434
1.9741,26.0,,,,,41.04,-124.1,
,21.0,5.026578073089701,1.0598006644518272,943.0,3.132890365448505,,-124.01,1.027
2.9485,29.0,,,672.0,2.526315789473684,40.92,-124.0,0.988
2.4559,28.0,,1.070063694267516,811.0,2.582802547770701,40.89,-124.01,
,41.0,5.116071428571429,1.1071428571428572,844.0,,40.88,-123.98,
3.2891,28.0,,,519.0,,40.93,-123.88,1.063
2.1726,23.0,4.287179487179487,0.9871794871794872,,2.717948717948718,,,0.755
2.6847,18.0,5.704152249134948,1.1453287197231834,,2.688581314878893,,-124.08,1.113
3.1406,20.0,5.48469387755102,1.0918367346938775,529.0,2.6989795918367347,40.95,-124.16,0.96
2.96,19.0,5.0701754385964914,1.067251461988304,,,40.95,-124.11,0.817
2.5893,18.0,4.766949152542373,,1248.0,2.6440677966101696,40.95,,0.996
3.5076,25.0,,1.0281995661605206,1298.0,,40.93,-124.11,0.736
2.7639,17.0,4.652661064425771,,948.0,2.6554621848739495,,-124.11,0.902
2.3147,18.0,,1.0298507462686568,,,40.94,-124.08,
2.8182,12.0,5.404761904761905,,1153.0,2.4956709956709955,40.92,-124.09,1.269
5.0329,,,1.1988950276243093,,,,,1.656
1.8993,,4.699367088607595,1.0917721518987342,823.0,,40.95,-124.1,
